ID,NAME
3704,3g74_1_A
3705,1qfx_1_C
3706,3cc2_1_W
3707,3viq_1_A
3708,4ezg_1_B
3709,1k6x_1_A
3710,2q9q_1_D
3711,1ojr_1_A
3712,1mxd_1_A
3713,3e03_1_A
3714,4tv7_1_B
3715,5nfo_1_A
3716,1kfu_1_A
3717,4ell_1_A
3718,5chq_1_A
3719,3tbo_1_B
3720,3bfm_1_B
3721,5c0p_1_A
3722,3w1e_1_A
3723,3fac_1_A
3724,2e1n_1_A
3725,2p9i_1_F
3726,1hl9_1_A
3727,4hu2_1_A
3729,1ydg_1_B
3730,3ao9_1_A
3731,3gh1_1_D
3732,5umr_1_A
3733,2apl_1_A
3734,4zlx_1_B
3735,4tvi_1_B
3736,4kgm_1_A
3737,1kqo_1_A
3738,3n3f_1_A
3739,5kis_1_A
3740,4qjr_1_A
3741,3iuk_1_A
3742,2xdh_1_A
3743,1sg1_1_C
3744,4cyi_1_A
3745,5f5r_1_A
3746,5crv_1_A
3747,2gl9_1_C
3748,3m6m_1_E
3749,2x57_1_B
3750,1zh8_1_B
3752,2f7a_1_A
3753,4mjf_1_B
3754,1h2t_1_B
3756,2bh1_1_A
3757,1ybx_1_A
3758,4grh_1_A
3759,2wiv_1_A
3760,2hl7_1_A
3761,3fwu_1_A
3762,4zvb_1_A
3763,5ldi_1_A
3764,1sgj_1_A
3765,1oae_1_A
3766,5ig8_1_B
3768,2f4l_1_B
3769,4fc4_1_B
3771,1gz6_1_A
3772,1bvy_1_C
3773,4euu_1_B
3774,5dae_1_A
3775,3bhd_1_A
3776,3sig_1_A
3777,4rec_1_A
3778,1us8_1_A
3779,3tqw_1_A
3780,4geh_1_B
3781,3qc6_1_A
3783,1rmg_1_A
3785,5uh0_1_A
3786,4dou_1_A
3787,3i4g_1_A
3788,1kmo_1_A
3789,1hyp_1_A
3791,2e12_1_B
3792,3gbj_1_A
3793,2nqo_1_C
3794,2c3c_1_A
3796,4zgc_1_A
3797,5ltg_1_A
3798,3w9r_1_A
3800,1znn_1_L
3801,5vip_1_B
3802,1gth_1_A
3803,3isa_1_D
3804,3qr8_1_C
3806,2opt_1_A
3807,2j3w_1_C
3808,2di3_1_B
3809,4cos_1_A
3810,2boy_1_B
3811,1jkg_1_B
3812,2xoc_1_A
3813,2rg8_1_A
3815,4qvh_1_A
3816,4yba_1_A
3817,2wal_1_A
3818,3kjp_1_A
3819,4hwh_1_A
3820,5iit_1_A
3821,5h1w_1_A
3822,2q5c_1_A
3823,1jy2_1_B
3825,4o47_1_B
3826,2irp_1_A
3827,2yzy_1_A
3828,2vsv_1_A
3829,4aq1_1_A
3831,3d3k_1_B
3832,2j2z_1_B
3833,3afg_1_A
3834,2c7n_1_A
3835,1zei_1_A
3836,2r3v_1_A
3837,3lkd_1_A
3838,1wk2_1_A
3839,5xev_1_B
3840,4rtt_1_B
3841,3go6_1_A
3842,3qwm_1_B
3843,4yvd_1_B
3844,1dp7_1_B
3845,5ve3_1_A
3846,2qpo_1_C
3847,4gkl_1_A
3848,2hzp_1_A
3849,4ojv_1_A
3850,3lgw_1_A
3852,3w1y_1_C
3853,2e26_1_A
3854,4lm8_1_A
3855,3cjd_1_B
3856,2qe9_1_B
3857,5vxd_1_A
3858,3hvq_1_D
3859,3ib6_1_A
3860,5yvm_1_A
3861,5fqd_1_A
3862,2rij_1_A
3863,3kav_1_A
3865,2byk_1_B
3866,1hfe_1_A
3867,3l77_1_A
3868,2nps_1_C
3869,4jox_1_A
3870,2zw9_1_A
3871,3c4p_1_B
3872,3vdj_1_A
3873,4ytw_1_A
3874,4y6c_1_A
3876,4ynm_1_A
3877,4joi_1_A
3878,5w7c_1_A
3880,4rk6_1_A
3882,3l3b_1_A
3883,3luu_1_A
3884,1lc7_1_A
3885,5jx4_1_A
3886,5hb8_1_A
3887,4crz_1_B
3888,3f1i_1_B
3889,5xbu_1_A
3890,1ic2_1_B
3891,5msr_1_A
3892,1w3s_1_A
3893,2qsq_1_A
3894,4gc3_1_A
3896,3vq2_1_B
3898,4pgs_1_A
3899,3a6k_1_A
3900,2hnt_1_A
3901,1x6m_1_A
3902,3cgz_1_A
3903,5fii_1_B
3904,3eo8_1_B
3905,3faw_1_A
3906,1qsd_1_B
3907,4c6s_1_B
3908,3f6g_1_B
3909,2id4_1_A
3910,3ajx_1_B
3911,4dws_1_A
3912,1wxo_1_A
3913,2f2e_1_B
3914,4ayn_1_B
3915,3zzo_1_A
3916,1pp7_1_A
3917,2ek8_1_A
3918,2wt7_1_B
3919,4fh3_1_A
3920,4n0p_1_A
3921,5lwv_1_A
3922,1t44_1_B
3923,3r4k_1_B
3924,3gia_1_A
3925,1w1d_1_A
3926,1pdk_1_B
3927,4hr6_1_B
3929,2p0j_1_B
3930,3s9g_1_B
3931,2agv_1_A
3932,6bzh_1_B
3933,3ghj_1_B
3934,1xo5_1_A
3935,3o8z_1_A
3936,2i5e_1_B
3937,2vn8_1_A
3939,5tjj_1_B
3941,3rcz_1_A
3942,4ioy_1_A
3943,1f9a_1_A
3944,4k08_1_A
3945,1qcy_1_A
3946,1wdt_1_A
3949,4xvg_1_B
3950,3bdv_1_A
3951,4h4a_1_A
3952,4e61_1_B
3953,4ds1_1_A
3954,3oru_1_A
3955,5n0k_1_A
3956,1jdb_1_D
3958,2y28_1_A
3959,1bf2_1_A
3960,5d8c_1_B
3961,1y80_1_A
3962,3t44_1_A
3963,4z2f_1_A
3964,2r6q_1_A
3965,1k0r_1_A
3966,1vhe_1_A
3967,4lpl_1_A
3968,3d4u_1_B
3969,3b2m_1_A
3970,3v2b_1_A
3971,2y0b_1_C
3972,3qdk_1_B
3973,2xtc_1_A
3974,3icu_1_B
3975,1e4j_1_A
3976,2gwm_1_A
3977,5cxl_1_A
3979,3lyg_1_B
3980,3c18_1_B
3981,2nuj_1_A
3982,2gge_1_D
3983,1rcw_1_A
3984,3pzj_1_B
3985,4c5j_1_A
3986,5x56_1_A
3987,2vgx_1_B
3989,3vs8_1_A
3991,1xdy_1_A
3992,2i6f_1_A
3993,5ep0_1_A
3995,4r0y_1_A
3998,5egf_1_C
3999,5fuj_1_A
4000,2ozn_1_B
4001,5ie2_1_A
4003,2oqk_1_A
4004,1xod_1_A
4005,1yc9_1_A
4006,4fwg_1_A
4007,2jjq_1_A
4008,4wan_1_B
4009,4nvs_1_A
4010,3hpe_1_B
4011,5ubg_1_A
4013,5m3t_1_B
4014,3l49_1_A
4015,4yzo_1_B
4016,3igr_1_B
4017,3fxu_1_D
4018,2ej9_1_A
4019,3c8d_1_A
4020,1lw1_1_A
4021,2qs7_1_A
4023,5gyf_1_A
4024,3l2d_1_A
4025,3bzk_1_A
4026,3f4s_1_A
4027,5grf_1_B
4029,4hmd_1_A
4030,3nxp_1_A
4031,4ml1_1_B
4032,5euv_1_B
4033,4h3w_1_A
4034,4p63_1_B
4035,4nzp_1_A
4036,3uwp_1_A
4037,1kjn_1_B
4038,4l3u_1_A
4039,1g33_1_A
4040,2dfu_1_B
4041,1wba_1_A
4042,1xd7_1_B
4043,2qj6_1_A
4044,4e1b_1_A
4045,4trb_1_A
4046,1p3d_1_A
4047,2y6p_1_A
4049,1ga1_1_A
4050,3hgm_1_B
4051,5d16_1_A
4052,4hwg_1_A
4053,3pfe_1_B
4054,3gi7_1_A
4055,2ozv_1_A
4056,3bt3_1_B
4058,1vm6_1_B
4059,5yi8_1_A
4060,1ith_1_A
4061,1zbp_1_A
4062,4kcf_1_A
4063,4c1o_1_A
4064,3dty_1_A
4065,2ho0_1_A
4066,2ptm_1_A
4067,5flw_1_A
4068,4fzq_1_A
4069,2p1g_1_A
4070,3d3s_1_B
4071,2e85_1_A
4072,4lvq_1_A
4075,5il6_1_A
4076,3tr5_1_A
4077,1yyk_1_A
4078,3pvs_1_A
4079,3vh7_1_A
4080,4n0v_1_B
4081,5ltx_1_A
4082,5n92_1_A
4083,3gb3_1_A
4084,4wmq_1_A
4085,3n6x_1_A
4086,3hqj_1_A
4087,4lsd_1_B
4088,3a1j_1_B
4089,4x8k_1_A
4091,5uni_1_B
4092,4iuw_1_A
4094,4z7e_1_A
4095,3ss9_1_A
4097,4khb_1_B
4098,5cxm_1_B
4099,2r5o_1_B
4100,4gyt_1_B
4101,1v5y_1_A
4102,4fzo_1_A
4103,2jgq_1_B
4104,2yxh_1_B
4105,3qp6_1_B
4106,1ywf_1_A
4107,3uc9_1_A
4108,4leu_1_A
4109,1iz1_1_B
4110,2prr_1_A
4111,4oma_1_A
4112,1twf_1_G
4113,4dgk_1_A
4115,5le5_1_J
4116,2ifx_1_B
4117,3q1o_1_A
4118,1xjc_1_A
4119,1y25_1_A
4120,2oo2_1_B
4121,4u86_1_A
4122,2bsj_1_A
4123,1jda_1_A
4124,3f9s_1_B
4125,4psd_1_A
4126,1yrx_1_A
4127,2y1h_1_A
4128,1i7o_1_A
4129,2hma_1_B
4130,2xcj_1_B
4131,1i80_1_B
4132,2xss_1_A
4134,4eae_1_A
4135,3qtg_1_D
4136,1ylq_1_B
4137,5e5y_1_A
4138,5ca5_1_B
4140,2wuk_1_A
4142,4ztc_1_A
4143,4axn_1_A
4144,4qjv_1_A
4145,6c0d_1_B
4146,5xf7_1_A
4147,5nx5_1_B
4148,1gkz_1_A
4149,1i1i_1_A
4150,1h2e_1_A
4151,3hgt_1_B
4152,2vxz_1_A
4153,1etp_1_A
4155,3smt_1_A
4156,5jbr_1_B
4157,2q3q_1_A
4158,1sfn_1_B
4159,4f8y_1_A
4161,4dga_1_A
4162,2wzv_1_B
4163,5wvr_1_A
4165,2gah_1_A
4166,2occ_1_G
4167,2vec_1_A
4168,2cgq_1_A
4170,3dxs_1_A
4171,2a67_1_A
4172,1c80_1_A
4173,5dzt_1_A
4174,3p2y_1_B
4175,3o13_1_A
4176,1uix_1_B
4177,2eaq_1_A
4178,3v77_1_B
4179,3l4q_1_B
4180,3sol_1_A
4181,5xfl_1_A
4182,2yjz_1_A
4183,5ijl_1_A
4184,3erm_1_B
4185,4nzg_1_A
4186,1f3u_1_B
4187,4iau_1_A
4188,5ksw_1_B
4189,5o9i_1_A
4190,2vnr_1_A
4191,2dns_1_A
4192,1ojw_1_B
4193,4d02_1_A
4194,1fr3_1_A
4195,3emi_1_A
4196,4qt6_1_A
4197,3axj_1_B
4198,3p3b_1_B
4200,3ihj_1_A
4201,2dfe_1_A
4202,3voc_1_A
4203,3ceg_1_A
4204,3apu_1_A
4205,3khe_1_A
4206,3it7_1_A
4207,1wdu_1_A
4208,2qsd_1_B
4209,3hrp_1_A
4212,1bfa_1_A
4213,3gne_1_A
4214,2hlh_1_A
4215,5j0b_1_B
4217,5vi0_1_A
4218,3cpf_1_A
4220,3qtm_1_A
4221,4l22_1_A
4222,5t09_1_A
4224,1rrk_1_A
4225,3kgy_1_B
4227,5udf_1_A
4228,4cda_1_A
4229,2fyu_1_F
4230,1cfb_1_A
4231,5wtl_1_A
4232,4h3u_1_A
4233,4rnw_1_A
4234,1ec5_1_A
4235,3noj_1_A
4236,2ijc_1_F
4238,1knm_1_A
4239,4c0n_1_B
4240,4cnc_1_A
4241,3bs6_1_A
4242,6f6s_1_F
4243,3mlg_1_A
4244,5tpx_1_A
4245,3fzx_1_B
4246,3mj6_1_A
4247,3vki_1_A
4248,5uft_1_A
4249,4bso_1_A
4250,4lgt_1_A
4251,5fr7_1_B
4252,5iw9_1_B
4254,3mx3_1_A
4255,1xv5_1_A
4256,5jq6_1_A
4258,4i1a_1_A
4259,5ess_1_A
4260,5unc_1_A
4261,3cc2_1_O
4263,4gl3_1_A
4264,1y08_1_A
4265,1h1y_1_B
4266,4dvn_1_A
4268,1yoc_1_A
4269,3hia_1_C
4270,3c85_1_B
4271,3luk_1_A
4272,1gux_1_B
4273,3no2_1_A
4274,5jak_1_A
4275,2x7r_1_B
4276,2nxn_1_A
4277,1a4m_1_A
4278,2yn3_1_B
4279,3if4_1_B
4280,4m7s_1_A
4281,2b94_1_A
4282,5gva_1_A
4283,4cte_1_A
4284,2qv5_1_A
4285,2a5h_1_B
4286,4efd_1_C
4287,1n1q_1_A
4288,4lef_1_A
4289,4xun_1_A
4290,1woq_1_A
4291,1xme_1_B
4292,1xt9_1_A
4293,4g92_1_A
4294,5ys3_1_A
4295,1y7y_1_B
4296,5iql_1_A
4297,3ju2_1_A
4299,5le2_1_A
4300,4h2p_1_A
4301,3bwv_1_A
4303,3k7b_1_A
4304,4nzt_1_C
4305,3u4g_1_B
4306,3bij_1_A
4307,3evp_1_A
4308,3a72_1_A
4309,1wq1_1_A
4310,1g72_1_D
4311,2axn_1_A
4312,3iay_1_A
4313,1jwq_1_A
4315,4pwa_1_A
4316,4a01_1_B
4318,2qmm_1_B
4319,3hbm_1_A
4320,3en2_1_B
4321,4y68_1_A
4322,2a74_1_B
4323,1vpl_1_B
4324,4jkm_1_E
4325,1vl5_1_A
4326,3zbp_1_A
4327,1kae_1_A
4329,3ht2_1_A
4330,2yzt_1_B
4331,3v1o_1_A
4333,2rhm_1_A
4334,1r9w_1_A
4335,2poi_1_A
4336,2gz6_1_B
4337,2r73_1_A
4338,1f2o_1_A
4339,6bms_1_A
4340,2w11_1_A
4341,3eqn_1_A
4342,4bh5_1_A
4343,5af3_1_B
4344,5irb_1_A
4345,4qu6_1_A
4347,3nra_1_A
4348,1b5f_1_D
4349,5htl_1_B
4350,2i7h_1_B
4351,5jxf_1_A
4352,5fhg_1_A
4353,3ea0_1_A
4354,2np6_1_A
4355,1qlw_1_A
4356,3v9x_1_B
4357,2gep_1_A
4358,3gwn_1_B
4359,4xsu_1_A
4360,4djg_1_B
4361,2hq0_1_A
4362,1gmu_1_A
4363,3f6z_1_D
4364,4a3t_1_B
4365,5kf2_1_A
4366,5isx_1_A
4367,2ox5_1_A
4368,2z0q_1_A
4369,5ls2_1_A
4370,1ca9_1_A
4372,1r0d_1_A
4373,5o75_1_A
4374,1tx6_1_C
4375,3n0w_1_A
4376,1cun_1_A
4378,4l8j_1_B
4380,1vjz_1_A
4381,5g4i_1_A
4382,2b59_1_A
4383,1q05_1_B
4384,5fzp_1_A
4385,3vcx_1_B
4386,3h1m_1_A
4387,1mhm_1_B
4388,3cb0_1_B
4389,2db0_1_A
4390,2qx0_1_B
4391,3god_1_C
4392,5aq0_1_A
4393,2d32_1_A
4394,4hpm_1_B
4395,1ve4_1_A
4396,4dri_1_B
4397,4axq_1_A
4398,3nx4_1_A
4399,3u2g_1_A
4400,5ul4_1_A
4401,3dns_1_B
4402,2gey_1_B
4403,2a68_1_F
4404,4gvq_1_A
4405,3hzl_1_A
4406,3h6p_1_D
4407,5i41_1_A
4410,3i5q_1_A
4411,2fbw_1_C
4412,2zcm_1_A
4413,1a40_1_A
4414,4o7g_1_B
4415,3ux3_1_A
4416,2i44_1_A
4417,2gmh_1_A
4418,1w98_1_B
4419,3iuw_1_A
4420,2e6m_1_A
4421,4c1w_1_A
4422,5a1m_1_B
4423,4oet_1_A
4424,2p28_1_B
4425,2p1q_1_A
4426,3tqh_1_A
4427,3sy3_1_A
4428,4jon_1_A
4429,6c29_1_A
4430,3h3i_1_A
4431,1u05_1_A
4432,2i6k_1_A
4433,5ff3_1_A
4434,3nkl_1_A
4435,4bmd_1_A
4436,4zcc_1_B
4437,5dn8_1_A
4438,2j8i_1_A
4439,3hg9_1_A
4440,2azw_1_A
4441,2inp_1_A
4442,3fyd_1_A
4444,1q7l_1_B
4445,4hsq_1_A
4446,1olz_1_A
4448,3q87_1_A
4449,2wqk_1_A
4450,5ted_1_A
4451,4kh6_1_C
4452,2z2n_1_A
4453,4ry8_1_A
4454,1ou0_1_B
4455,4rn3_1_A
4456,2nqw_1_A
4457,2hz7_1_A
4458,2i1o_1_A
4459,3s3z_1_A
4460,3vus_1_A
4461,4ni3_1_A
4462,1kyt_1_A
4463,2xmo_1_A
4464,4jr2_1_B
4465,3hvw_1_A
4466,4los_1_A
4468,1gt9_1_A
4469,2xqh_1_A
4470,3t7m_1_A
4471,2z5x_1_A
4472,2dct_1_A
4474,2z8d_1_A
4475,4aa7_1_A
4476,5hly_1_B
4477,4txw_1_A
4478,2nwb_1_A
4479,4yh8_1_B
4480,1dy2_1_A
4481,3e1i_1_C
4482,4nch_1_A
4483,3ed4_1_A
4484,1or7_1_B
4485,4yv3_1_C
4486,1jhj_1_A
4487,4w4l_1_B
4488,5m2p_1_A
4489,2q9q_1_A
4490,2f98_1_C
4491,1vpk_1_B
4492,3qua_1_A
4493,3wxw_1_A
4494,1bxr_1_A
4495,3ph1_1_D
4496,2q2f_1_B
4498,4rkz_1_A
4499,3lae_1_A
4500,4qy7_1_A
4501,2g7g_1_B
4503,2o3f_1_A
4504,5k5v_1_A
4505,3ni0_1_B
4506,1wmw_1_B
4507,1a12_1_A
4508,2chh_1_A
4509,4e5y_1_A
4510,2rjo_1_A
4511,4qhb_1_D
4512,3llo_1_A
4513,4g2c_1_A
4514,5uay_1_A
4515,2rbb_1_B
4516,1bz4_1_A
4517,3ren_1_A
4518,3dsi_1_A
4519,6bsy_1_A
4520,4v03_1_B
4522,4hst_1_B
4523,5gl5_1_B
4525,3n1g_1_B
4526,4pkf_1_A
4528,3cpk_1_A
4529,4xf5_1_A
4530,2gj8_1_A
4532,1hav_1_A
4533,3edn_1_B
4535,5gsn_1_A
4536,3vpa_1_A
4537,2cnt_1_A
4538,4omf_1_D
4539,1mvo_1_B
4540,1vqs_1_B
4541,4wqm_1_A
4542,5k8j_1_B
4543,6co9_1_A
4544,4b62_1_A
4545,3k2a_1_A
4546,2opj_1_A
4547,5v8k_1_C
4548,5hyh_1_A
4549,1i1r_1_C
4550,3ged_1_B
4551,5l7n_1_A
4552,2py6_1_A
4553,5d50_1_D
4554,3c5y_1_B
4555,4u4w_1_A
4556,4brr_1_B
4557,2vbk_1_A
4558,3k2o_1_B
4559,5u77_1_A
4560,2ygm_1_A
4561,5czc_1_A
4562,5fw5_1_B
4563,5fbz_1_B
4564,3o74_1_B
4565,3nvt_1_A
4566,5msn_1_A
4567,1i58_1_A
4568,4lms_1_A
4569,1vko_1_A
4570,3jsy_1_A
4571,4n21_1_C
4574,5fgs_1_C
4575,5fc9_1_A
4576,1lk9_1_A
4578,5ldd_1_A
4579,4j2p_1_B
4580,5t3p_1_C
4581,1gvh_1_A
4582,1mve_1_A
4583,3b7c_1_B
4584,1poi_1_A
4585,3tzx_1_A
4586,5apg_1_A
4587,1col_1_A
4589,4qqd_1_A
4591,3l8q_1_A
4592,2psb_1_A
4593,3njb_1_B
4594,3a9r_1_A
4595,1v5i_1_B
4596,4tsd_1_A
4597,4u3q_1_A
4598,2onf_1_B
4599,3feu_1_A
4600,1vd6_1_A
4601,1r62_1_A
4602,5t5i_1_H
4604,3zxp_1_A
4605,2i71_1_A
4606,5n76_1_B
4607,1k12_1_A
4608,2ae3_1_B
4609,4fdf_1_B
4612,5hjz_1_A
4617,2pg3_1_B
4618,1csb_1_B
4620,1o5l_1_B
4621,2pyl_1_A
4622,1gd2_1_B
4623,3k7c_1_A
4624,4krf_1_A
4625,1o94_1_A
4626,5fd3_1_A
4627,3h41_1_A
4628,5ayq_1_A
4629,1mqv_1_A
4630,1xju_1_A
4631,2odh_1_A
4632,5mc7_1_A
4634,1o57_1_A
4635,4p04_1_A
4636,2hiy_1_A
4637,5olu_1_A
4638,2yy3_1_A
4639,3rby_1_B
4640,1hw7_1_B
4641,1dab_1_A
4642,4m9p_1_A
4643,5evj_1_A
4645,3h96_1_A
4646,4r3h_1_A
4647,4kh3_1_A
4648,2y1v_1_A
4649,3t7y_1_B
4650,3mcb_1_B
4651,4bmv_1_A
4652,5kjo_1_A
4653,2guv_1_E
4654,3iag_1_A
4655,3via_1_A
4656,2wmm_1_A
4658,2b2k_1_B
4659,3mmy_1_A
4660,1r94_1_A
4661,3e07_1_B
4663,4hvy_1_A
4664,5uc0_1_B
4665,3hnw_1_B
4666,5gzu_1_A
4667,2ew0_1_A
4668,3cf4_1_C
4669,4ldp_1_B
4670,5evh_1_B
4671,1bx7_1_A
4672,5ihe_1_A
4673,3lq7_1_B
4674,1gr2_1_A
4675,5b0h_1_B
4677,5ohq_1_A
4678,5x6u_1_A
4680,4uvq_1_B
4681,4y85_1_A
4682,3m1r_1_D
4683,1w9g_1_A
4684,2wiu_1_A
4685,4r5j_1_B
4686,1ci3_1_A
4687,1sb2_1_B
4688,3bgt_1_D
4689,1dw0_1_A
4691,4c7n_1_A
4692,4nec_1_A
4693,3ik4_1_A
4694,4l0c_1_A
4695,3wdr_1_A
4696,2iz7_1_A
4697,1elv_1_A
4698,4ag5_1_B
4699,5h42_1_A
4700,4a6n_1_A
4701,1rku_1_A
4703,2qib_1_B
4704,1kpt_1_B
4705,5n40_1_A
4706,5dyq_1_A
4707,4js1_1_A
4708,3ggm_1_A
4709,2p19_1_B
4710,8pch_1_A
4711,3fl7_1_B
4712,5vzv_1_A
4713,1ud2_1_A
4714,1mij_1_A
4715,2aov_1_A
4717,2cau_1_C
4718,1suw_1_A
4719,3kl7_1_A
4720,3hxu_1_A
4721,2r3s_1_B
4722,3tdi_1_A
4723,3fh1_1_B
4724,2y32_1_C
4725,1z0h_1_A
4726,3gac_1_C
4727,4k28_1_A
4728,5jip_1_B
4729,4pe3_1_A
4731,3pss_1_B
4732,4ixn_1_A
4733,1lpb_1_A
4734,3fc3_1_A
4735,2y4x_1_A
4736,3vi6_1_A
4737,1jy5_1_A
4738,5lgg_1_A
4739,1is2_1_A
4740,2bhw_1_A
4741,1o8u_1_A
4742,2czs_1_A
4743,3tqk_1_B
4744,2ehb_1_A
4745,3up3_1_A
4746,4fqg_1_A
4747,1o50_1_B
4748,3mud_1_D
4749,2du9_1_A
4750,5az4_1_A
4751,3qsl_1_A
4752,3oos_1_A
4753,2f4n_1_B
4754,1ulk_1_B
4755,1k9d_1_B
4756,4bin_1_A
4757,1puc_1_A
4758,3doo_1_A
4759,3out_1_B
4760,3gdc_1_A
4761,4mqd_1_B
4762,3sy6_1_B
4764,3wqt_1_A
4765,4znk_1_A
4766,3cjm_1_A
4767,3i6c_1_A
4768,5g47_1_A
4769,2g9t_1_F
4770,3h3b_1_A
4771,2qdf_1_A
4772,4e9j_1_B
4773,3ng7_1_A
4777,1gz0_1_A
4778,2bmo_1_B
4779,5ubp_1_C
4781,4j25_1_A
4782,3rbg_1_B
4783,3p42_1_A
4784,5aip_1_B
4785,1btn_1_B
4786,2rhk_1_D
4787,1kzq_1_B
4788,3b8f_1_B
4790,2yc1_1_C
4791,3u3w_1_B
4792,3gk6_1_A
4793,3f8x_1_A
4794,4pj0_1_E
4795,3om1_1_A
4796,3qd7_1_A
4797,4o8v_1_A
4798,5j5d_1_A
4799,3lxx_1_B
4800,2fcu_1_A
4802,3i2g_1_A
4803,5fer_1_D
4804,3gyg_1_B
4805,1zyb_1_B
4806,1a8m_1_A
4807,3ifv_1_C
4808,2cyc_1_B
4809,2hcf_1_A
4811,3fwz_1_B
4814,3h2s_1_B
4815,4bhq_1_B
4816,6au1_1_A
4817,1iu9_1_A
4818,2pdo_1_B
4819,5abs_1_A
4820,3oc9_1_A
4821,4q2n_1_A
4822,2w31_1_B
4823,3zg6_1_A
4824,5g5o_1_B
4825,1q8b_1_B
4827,2z0b_1_A
4828,2q3s_1_A
4829,2oee_1_B
4830,5tab_1_A
4831,4cud_1_A
4832,3hrr_1_A
4833,4xr1_1_A
4834,4em2_1_A
4836,4i86_1_A
4837,2xz7_1_A
4838,1esg_1_B
4839,2uuu_1_A
4840,1fak_1_C
4841,3p24_1_A
4842,2j4x_1_A
4843,1u5u_1_A
4844,3ifr_1_A
4846,3mx7_1_A
4847,4hz9_1_B
4848,2fd6_1_D
4849,4wb7_1_A
4851,4a8x_1_C
4853,1w8i_1_B
4854,5c17_1_A
4855,3n8u_1_A
4856,2vrz_1_B
4857,2ql2_1_B
4858,4fa4_1_B
4859,3efb_1_A
4860,3ed3_1_A
4861,1z2i_1_B
4863,5opj_1_A
4864,3sgg_1_A
4865,3p1y_1_B
4867,2vqe_1_D
4868,3bww_1_A
4869,1f1s_1_A
4870,2gb0_1_A
4871,1p3e_1_A
4872,3zbo_1_A
4873,2x7q_1_A
4875,2of7_1_B
4876,4rlt_1_A
4877,4ilv_1_A
4878,1c52_1_A
4880,2rcn_1_A
4882,2g5z_1_B
4883,3vr4_1_B
4884,3ueb_1_B
4885,3aqj_1_A
4886,1uay_1_A
4887,4jch_1_A
4888,3bw6_1_A
4889,3web_1_A
4890,2z5e_1_B
4892,5v8z_1_A
4894,4ic1_1_D
4895,2nrk_1_B
4896,5wi2_1_A
4898,4b93_1_B
4899,3ufc_1_A
4900,5x7m_1_A
4901,2z84_1_A
4902,5u5g_1_B
4903,3b73_1_A
4904,1je6_1_A
4905,5a1n_1_B
4907,5lsi_1_A
4908,2hnt_1_B
4909,2pfs_1_B
4910,2r01_1_B
4911,4my2_1_A
4912,4i7d_1_A
4913,5h6b_1_A
4914,3dl1_1_A
4916,3nbh_1_A
4917,2x29_1_A
4918,4r4k_1_A
4919,3rnr_1_A
4920,4cd4_1_A
4921,3a06_1_B
4922,4hn9_1_A
4923,2bo4_1_A
4925,4uxd_1_A
4926,2b81_1_A
4927,4bza_1_A
4928,5gzy_1_A
4929,1ops_1_A
4931,3d37_1_B
4932,4zzf_1_A
4933,4p53_1_B
4934,1us3_1_A
4935,4c5f_1_A
4936,3f5e_1_A
4937,2r5x_1_A
4938,3s4r_1_A
4939,3df7_1_A
4941,3hf3_1_A
4942,2cpg_1_A
4943,5mi0_1_A
4944,4lij_1_C
4945,5dv9_1_A
4947,4y4q_1_A
4948,2ynm_1_H
4949,2qwn_1_B
4950,3flo_1_B
4951,5ghe_1_A
4952,4qmk_1_B
4953,3nrn_1_A
4954,1ycs_1_B
4955,3urg_1_A
4956,2ewc_1_B
4957,3mab_1_A
4958,4cok_1_B
4959,2iw1_1_A
4960,1b0n_1_A
4961,4huj_1_A
4963,3rot_1_B
4964,5jbl_1_C
4965,1u0k_1_B
4967,4bfc_1_A
4968,3vp8_1_B
4969,3a45_1_A
4970,2pwn_1_B
4971,3gkh_1_A
4972,2iai_1_B
4973,2ox7_1_A
4974,3zqe_1_A
4976,5maw_1_B
4978,6c9x_1_A
4980,1jju_1_C
4981,5bov_1_A
4982,1o4t_1_B
4983,5k29_1_A
4984,5mxz_1_A
4985,2fxo_1_B
4988,5tl5_1_A
4989,3hiu_1_A
4990,5oez_1_C
4991,3cnb_1_A
4992,4trt_1_B
4993,1pdo_1_B
4994,4afk_1_A
4995,1y9b_1_B
4996,4xch_1_A
4998,3dz4_1_B
4999,4fc3_1_A
5000,2f5y_1_A
5001,3i6y_1_A
5002,4pq1_1_A
5003,3lcc_1_A
5004,4g3h_1_A
5005,4a0x_1_A
5006,2oku_1_B
5007,3dwg_1_C
5008,2ocz_1_B
5009,1vki_1_A
5010,4as2_1_A
5011,5h9f_1_I
5012,3vmo_1_A
5013,1aom_1_B
5014,2re2_1_A
5015,3qxc_1_A
5017,3put_1_A
5018,2ckw_1_A
5019,2bq4_1_A
5020,3s4l_1_A
5021,3o10_1_B
5022,3lef_1_B
5024,2zg6_1_A
5025,5lly_1_B
5026,1fnu_1_A
5027,1ukc_1_A
5028,3htv_1_B
5029,4p5n_1_B
5030,3iwb_1_A
5032,3fjs_1_B
5033,3gf8_1_A
5035,1zyo_1_A
5036,4wp2_1_A
5037,3ibw_1_B
5038,1t57_1_A
5039,3syj_1_A
5040,3bcy_1_A
5041,1u83_1_A
5042,3jq1_1_A
5043,2vsz_1_B
5044,1wue_1_B
5045,2uz3_1_B
5047,1h6t_1_A
5048,4xrt_1_A
5049,1cau_1_B
5050,1ro7_1_A
5051,4y93_1_A
5052,1ajc_1_B
5053,3teu_1_A
